t                    , id, n, n_cum
 1.4583333333333333  , 12, 0,     0
 1.5                 , 12, 0,     0
 1.5416666666666665  , 12, 0,     0
 1.5833333333333333  , 12, 0,     0
 1.625               , 12, 0,     0
 1.6666666666666665  , 12, 0,     0
 1.7083333333333333  , 12, 0,     0
 1.75                , 12, 0,     0
 1.7916666666666665  , 12, 0,     0
 1.8333333333333333  , 12, 0,     0
 1.875               , 12, 0,     0
 1.9166666666666665  , 12, 0,     0
 1.9583333333333333  , 12, 0,     0
 2                   , 12, 0,     0
 2.0416666666666665  , 12, 0,     0
 2.083333333333333   , 12, 0,     0
 2.125               , 12, 0,     0
 2.1666666666666665  , 12, 0,     0
 2.208333333333333   , 12, 0,     0
 2.25                , 12, 0,     0
 2.2916666666666665  , 12, 0,     0
 2.333333333333333   , 12, 0,     0
 2.375               , 12, 0,     0
 2.4166666666666665  , 12, 0,     0
 2.458333333333333   , 12, 0,     0
 2.5                 , 12, 0,     0
 2.5416666666666665  , 12, 0,     0
 2.583333333333333   , 12, 0,     0
 2.625               , 12, 0,     0
 2.6666666666666665  , 12, 0,     0
 2.708333333333333   , 12, 0,     0
 2.75                , 12, 0,     0
 2.7916666666666665  , 12, 0,     0
 2.833333333333333   , 12, 0,     0
 2.875               , 12, 0,     0
 2.9166666666666665  , 12, 0,     0
 2.958333333333333   , 12, 0,     0
 3                   , 12, 0,     0
 3.0416666666666665  , 12, 0,     0
 3.083333333333333   , 12, 0,     0
 3.125               , 12, 0,     0
 3.1666666666666665  , 12, 0,     0
 3.208333333333333   , 12, 0,     0
 3.25                , 12, 0,     0
 3.2916666666666665  , 12, 0,     0
 3.333333333333333   , 12, 0,     0
 3.375               , 12, 0,     0
 3.4166666666666665  , 12, 0,     0
 3.458333333333333   , 12, 0,     0
 3.5                 , 12, 0,     0
 3.5416666666666665  , 12, 0,     0
 3.583333333333333   , 12, 0,     0
 3.625               , 12, 0,     0
 3.6666666666666665  , 12, 0,     0
 3.708333333333333   , 12, 0,     0
 3.75                , 12, 0,     0
 3.7916666666666665  , 12, 0,     0
 3.833333333333333   , 12, 0,     0
 3.875               , 12, 0,     0
 3.9166666666666665  , 12, 0,     0
 3.958333333333333   , 12, 0,     0
 4                   , 12, 0,     0
 4.041666666666666   , 12, 0,     0
 4.083333333333333   , 12, 0,     0
 4.125               , 12, 0,     0
 4.166666666666666   , 12, 0,     0
 4.208333333333333   , 12, 0,     0
 4.25                , 12, 0,     0
 4.291666666666666   , 12, 0,     0
 4.333333333333333   , 12, 0,     0
 4.375               , 12, 0,     0
 4.416666666666666   , 12, 0,     0
 4.458333333333333   , 12, 0,     0
 4.5                 , 12, 0,     0
 4.541666666666666   , 12, 0,     0
 4.583333333333333   , 12, 0,     0
 4.625               , 12, 0,     0
 4.666666666666666   , 12, 0,     0
 4.708333333333333   , 12, 0,     0
 4.75                , 12, 0,     0
 4.791666666666666   , 12, 0,     0
 4.833333333333333   , 12, 0,     0
 4.875               , 12, 0,     0
 4.916666666666666   , 12, 0,     0
 4.958333333333333   , 12, 0,     0
 5                   , 12, 0,     0
 5.041666666666666   , 12, 0,     0
 5.083333333333333   , 12, 0,     0
 5.125               , 12, 0,     0
 5.166666666666666   , 12, 0,     0
 5.208333333333333   , 12, 0,     0
 5.25                , 12, 0,     0
 5.291666666666666   , 12, 0,     0
 5.333333333333333   , 12, 0,     0
 5.375               , 12, 0,     0
 5.416666666666666   , 12, 0,     0
 5.458333333333333   , 12, 0,     0
 5.5                 , 12, 0,     0
 5.541666666666666   , 12, 0,     0
 5.583333333333333   , 12, 0,     0
 5.625               , 12, 0,     0
 5.666666666666666   , 12, 0,     0
 5.708333333333333   , 12, 0,     0
 5.75                , 12, 0,     0
 5.791666666666666   , 12, 0,     0
 5.833333333333333   , 12, 0,     0
 5.875               , 12, 0,     0
 5.916666666666666   , 12, 0,     0
 5.958333333333333   , 12, 0,     0
 6                   , 12, 0,     0
 6.041666666666666   , 12, 0,     0
 6.083333333333333   , 12, 0,     0
 6.125               , 12, 0,     0
 6.166666666666666   , 12, 0,     0
 6.208333333333333   , 12, 0,     0
 6.25                , 12, 0,     0
 6.291666666666666   , 12, 0,     0
 6.333333333333333   , 12, 0,     0
 6.375               , 12, 0,     0
 6.416666666666666   , 12, 0,     0
 6.458333333333333   , 12, 0,     0
 6.5                 , 12, 0,     0
 6.541666666666666   , 12, 0,     0
 6.583333333333333   , 12, 0,     0
 6.625               , 12, 0,     0
 6.666666666666666   , 12, 0,     0
 6.708333333333333   , 12, 0,     0
 6.75                , 12, 0,     0
 6.791666666666666   , 12, 0,     0
 6.833333333333333   , 12, 0,     0
 6.875               , 12, 0,     0
 6.916666666666666   , 12, 0,     0
 6.958333333333333   , 12, 0,     0
 7                   , 12, 0,     0
 7.041666666666666   , 12, 0,     0
 7.083333333333333   , 12, 0,     0
 7.125               , 12, 0,     0
 7.166666666666666   , 12, 0,     0
 7.208333333333333   , 12, 0,     0
 7.25                , 12, 0,     0
 7.291666666666666   , 12, 0,     0
 7.333333333333333   , 12, 0,     0
 7.375               , 12, 0,     0
 7.416666666666666   , 12, 0,     0
 7.458333333333333   , 12, 0,     0
 7.5                 , 12, 0,     0
 7.541666666666666   , 12, 0,     0
 7.583333333333333   , 12, 0,     0
 7.625               , 12, 0,     0
 7.666666666666666   , 12, 0,     0
 7.708333333333333   , 12, 0,     0
 7.75                , 12, 0,     0
 7.791666666666666   , 12, 0,     0
 7.833333333333333   , 12, 0,     0
 7.875               , 12, 0,     0
 7.916666666666666   , 12, 0,     0
 7.958333333333333   , 12, 0,     0
 8                   , 12, 0,     0
 8.041666666666666   , 12, 0,     0
 8.083333333333332   , 12, 0,     0
 8.125               , 12, 0,     0
 8.166666666666666   , 12, 0,     0
 8.208333333333332   , 12, 0,     0
 8.25                , 12, 0,     0
 8.291666666666666   , 12, 0,     0
 8.333333333333332   , 12, 0,     0
 8.375               , 12, 0,     0
 8.416666666666666   , 12, 0,     0
 8.458333333333332   , 12, 0,     0
 8.5                 , 12, 0,     0
 8.541666666666666   , 12, 0,     0
 8.583333333333332   , 12, 0,     0
 8.625               , 12, 0,     0
 8.666666666666666   , 12, 0,     0
 8.708333333333332   , 12, 0,     0
 8.75                , 12, 0,     0
 8.791666666666666   , 12, 0,     0
 8.833333333333332   , 12, 0,     0
 8.875               , 12, 0,     0
 8.916666666666666   , 12, 0,     0
 8.958333333333332   , 12, 0,     0
 9                   , 12, 0,     0
 9.041666666666666   , 12, 0,     0
 9.083333333333332   , 12, 0,     0
 9.125               , 12, 0,     0
 9.166666666666666   , 12, 0,     0
 9.208333333333332   , 12, 0,     0
 9.25                , 12, 0,     0
 9.291666666666666   , 12, 0,     0
 9.333333333333332   , 12, 0,     0
 9.375               , 12, 0,     0
 9.416666666666666   , 12, 0,     0
 9.458333333333332   , 12, 0,     0
 9.5                 , 12, 0,     0
 9.541666666666666   , 12, 0,     0
 9.583333333333332   , 12, 0,     0
 9.625               , 12, 0,     0
 9.666666666666666   , 12, 0,     0
 9.708333333333332   , 12, 0,     0
 9.75                , 12, 0,     0
 9.791666666666666   , 12, 0,     0
 9.833333333333332   , 12, 0,     0
 9.875               , 12, 0,     0
 9.916666666666666   , 12, 0,     0
 9.958333333333332   , 12, 0,     0
10                   , 12, 0,     0
10.041666666666666   , 12, 0,     0
10.083333333333332   , 12, 0,     0
10.125               , 12, 0,     0
10.166666666666666   , 12, 0,     0
10.208333333333332   , 12, 0,     0
10.25                , 12, 0,     0
10.291666666666666   , 12, 0,     0
10.333333333333332   , 12, 0,     0
10.375               , 12, 0,     0
10.416666666666666   , 12, 0,     0
10.458333333333332   , 12, 0,     0
10.5                 , 12, 0,     0
10.541666666666666   , 12, 0,     0
10.583333333333332   , 12, 0,     0
10.625               , 12, 0,     0
10.666666666666666   , 12, 0,     0
10.708333333333332   , 12, 0,     0
10.75                , 12, 0,     0
10.791666666666666   , 12, 0,     0
10.833333333333332   , 12, 0,     0
10.875               , 12, 0,     0
10.916666666666666   , 12, 0,     0
10.958333333333332   , 12, 0,     0
11                   , 12, 0,     0
11.041666666666666   , 12, 0,     0
11.083333333333332   , 12, 0,     0
11.125               , 12, 0,     0
11.166666666666666   , 12, 0,     0
11.208333333333332   , 12, 0,     0
11.25                , 12, 0,     0
11.291666666666666   , 12, 0,     0
11.333333333333332   , 12, 0,     0
11.375               , 12, 0,     0
11.416666666666666   , 12, 0,     0
11.458333333333332   , 12, 0,     0
11.5                 , 12, 0,     0
11.541666666666666   , 12, 0,     0
11.583333333333332   , 12, 0,     0
11.625               , 12, 0,     0
11.666666666666666   , 12, 0,     0
11.708333333333332   , 12, 0,     0
11.75                , 12, 0,     0
11.791666666666666   , 12, 0,     0
11.833333333333332   , 12, 0,     0
11.875               , 12, 0,     0
11.916666666666666   , 12, 0,     0
11.958333333333332   , 12, 0,     0
12                   , 12, 0,     0
12.041666666666666   , 12, 0,     0
12.083333333333332   , 12, 0,     0
12.125               , 12, 0,     0
12.166666666666666   , 12, 0,     0
12.208333333333332   , 12, 0,     0
12.25                , 12, 0,     0
12.291666666666666   , 12, 0,     0
12.333333333333332   , 12, 0,     0
12.375               , 12, 0,     0
12.416666666666666   , 12, 0,     0
12.458333333333332   , 12, 0,     0
12.5                 , 12, 0,     0
12.541666666666666   , 12, 0,     0
12.583333333333332   , 12, 0,     0
12.625               , 12, 0,     0
12.666666666666666   , 12, 0,     0
12.708333333333332   , 12, 0,     0
12.75                , 12, 0,     0
12.791666666666666   , 12, 0,     0
12.833333333333332   , 12, 0,     0
12.875               , 12, 0,     0
12.916666666666666   , 12, 0,     0
12.958333333333332   , 12, 0,     0
13                   , 12, 0,     0
13.041666666666666   , 12, 0,     0
13.083333333333332   , 12, 0,     0
13.125               , 12, 0,     0
13.166666666666666   , 12, 0,     0
13.208333333333332   , 12, 0,     0
13.25                , 12, 0,     0
13.291666666666666   , 12, 0,     0
13.333333333333332   , 12, 0,     0
13.375               , 12, 0,     0
13.416666666666666   , 12, 0,     0
13.458333333333332   , 12, 0,     0
13.5                 , 12, 0,     0
13.541666666666666   , 12, 0,     0
13.583333333333332   , 12, 0,     0
13.625               , 12, 0,     0
13.666666666666666   , 12, 0,     0
13.708333333333332   , 12, 0,     0
13.75                , 12, 0,     0
13.791666666666666   , 12, 0,     0
13.833333333333332   , 12, 0,     0
13.875               , 12, 0,     0
13.916666666666666   , 12, 0,     0
13.958333333333332   , 12, 0,     0
14                   , 12, 0,     0
14.041666666666666   , 12, 0,     0
14.083333333333332   , 12, 0,     0
14.125               , 12, 0,     0
14.166666666666666   , 12, 0,     0
14.208333333333332   , 12, 0,     0
14.25                , 12, 0,     0
14.291666666666666   , 12, 0,     0
14.333333333333332   , 12, 0,     0
14.375               , 12, 0,     0
14.416666666666666   , 12, 0,     0
14.458333333333332   , 12, 0,     0
14.5                 , 12, 0,     0
14.541666666666666   , 12, 0,     0
14.583333333333332   , 12, 0,     0
14.625               , 12, 0,     0
14.666666666666666   , 12, 0,     0
14.708333333333332   , 12, 0,     0
14.75                , 12, 0,     0
14.791666666666666   , 12, 0,     0
14.833333333333332   , 12, 0,     0
14.875               , 12, 0,     0
14.916666666666666   , 12, 0,     0
14.958333333333332   , 12, 0,     0
15                   , 12, 0,     0
15.041666666666666   , 12, 0,     0
15.083333333333332   , 12, 0,     0
15.125               , 12, 0,     0
15.166666666666666   , 12, 0,     0
15.208333333333332   , 12, 0,     0
15.25                , 12, 0,     0
15.291666666666666   , 12, 0,     0
15.333333333333332   , 12, 0,     0
15.375               , 12, 0,     0
15.416666666666666   , 12, 0,     0
15.458333333333332   , 12, 0,     0
15.5                 , 12, 0,     0
15.541666666666666   , 12, 0,     0
15.583333333333332   , 12, 0,     0
15.625               , 12, 0,     0
15.666666666666666   , 12, 0,     0
15.708333333333332   , 12, 0,     0
15.75                , 12, 0,     0
15.791666666666666   , 12, 0,     0
15.833333333333332   , 12, 0,     0
15.875               , 12, 0,     0
15.916666666666666   , 12, 0,     0
15.958333333333332   , 12, 0,     0
16                   , 12, 0,     0
16.041666666666664   , 12, 0,     0
16.083333333333332   , 12, 0,     0
16.125               , 12, 0,     0
16.166666666666664   , 12, 0,     0
16.208333333333332   , 12, 0,     0
16.25                , 12, 0,     0
16.291666666666664   , 12, 0,     0
16.333333333333332   , 12, 0,     0
16.375               , 12, 0,     0
16.416666666666664   , 12, 0,     0
16.458333333333332   , 12, 0,     0
16.5                 , 12, 0,     0
16.541666666666664   , 12, 0,     0
16.583333333333332   , 12, 0,     0
16.625               , 12, 0,     0
16.666666666666664   , 12, 0,     0
16.708333333333332   , 12, 0,     0
16.75                , 12, 0,     0
16.791666666666664   , 12, 0,     0
16.833333333333332   , 12, 0,     0
16.875               , 12, 0,     0
16.916666666666664   , 12, 0,     0
16.958333333333332   , 12, 0,     0
17                   , 12, 0,     0
17.041666666666664   , 12, 0,     0
17.083333333333332   , 12, 0,     0
17.125               , 12, 0,     0
17.166666666666664   , 12, 0,     0
17.208333333333332   , 12, 0,     0
17.25                , 12, 0,     0
17.291666666666664   , 12, 0,     0
17.333333333333332   , 12, 0,     0
17.375               , 12, 0,     0
17.416666666666664   , 12, 0,     0
17.458333333333332   , 12, 0,     0
17.5                 , 12, 0,     0
17.541666666666664   , 12, 0,     0
17.583333333333332   , 12, 0,     0
17.625               , 12, 0,     0
17.666666666666664   , 12, 0,     0
17.708333333333332   , 12, 0,     0
17.75                , 12, 0,     0
17.791666666666664   , 12, 0,     0
17.833333333333332   , 12, 0,     0
17.875               , 12, 0,     0
17.916666666666664   , 12, 0,     0
17.958333333333332   , 12, 0,     0
18                   , 12, 0,     0
18.041666666666664   , 12, 0,     0
18.083333333333332   , 12, 0,     0
18.125               , 12, 0,     0
18.166666666666664   , 12, 0,     0
18.208333333333332   , 12, 0,     0
18.25                , 12, 0,     0
18.291666666666664   , 12, 0,     0
18.333333333333332   , 12, 0,     0
18.375               , 12, 0,     0
18.416666666666664   , 12, 0,     0
18.458333333333332   , 12, 0,     0
18.5                 , 12, 0,     0
18.541666666666664   , 12, 0,     0
18.583333333333332   , 12, 0,     0
18.625               , 12, 0,     0
18.666666666666664   , 12, 0,     0
18.708333333333332   , 12, 0,     0
18.75                , 12, 0,     0
18.791666666666664   , 12, 0,     0
18.833333333333332   , 12, 0,     0
18.875               , 12, 0,     0
18.916666666666664   , 12, 0,     0
18.958333333333332   , 12, 0,     0
19                   , 12, 0,     0
19.041666666666664   , 12, 0,     0
19.083333333333332   , 12, 0,     0
19.125               , 12, 0,     0
19.166666666666664   , 12, 0,     0
19.208333333333332   , 12, 0,     0
19.25                , 12, 0,     0
19.291666666666664   , 12, 0,     0
19.333333333333332   , 12, 0,     0
19.375               , 12, 0,     0
19.416666666666664   , 12, 0,     0
19.458333333333332   , 12, 0,     0
19.5                 , 12, 0,     0
19.541666666666664   , 12, 0,     0
19.583333333333332   , 12, 0,     0
19.625               , 12, 0,     0
19.666666666666664   , 12, 0,     0
19.708333333333332   , 12, 0,     0
19.75                , 12, 0,     0
19.791666666666664   , 12, 0,     0
19.833333333333332   , 12, 0,     0
19.875               , 12, 0,     0
19.916666666666664   , 12, 0,     0
19.958333333333332   , 12, 0,     0
20                   , 12, 0,     0
 0                   , 13, 0,     0
 0.041666666666666664, 13, 0,     0
 0.08333333333333333 , 13, 0,     0
 0.125               , 13, 0,     0
 0.16666666666666666 , 13, 0,     0
 0.20833333333333331 , 13, 0,     0
 0.25                , 13, 0,     0
 0.29166666666666663 , 13, 0,     0
 0.3333333333333333  , 13, 0,     0
 0.375               , 13, 0,     0
 0.41666666666666663 , 13, 0,     0
 0.4583333333333333  , 13, 0,     0
 0.5                 , 13, 0,     0
 0.5416666666666666  , 13, 0,     0
 0.5833333333333333  , 13, 0,     0
 0.625               , 13, 0,     0
 0.6666666666666666  , 13, 0,     0
 0.7083333333333333  , 13, 0,     0
 0.75                , 13, 0,     0
 0.7916666666666666  , 13, 0,     0
 0.8333333333333333  , 13, 0,     0
 0.875               , 13, 0,     0
 0.9166666666666666  , 13, 0,     0
 0.9583333333333333  , 13, 0,     0
 1                   , 13, 0,     0
 1.0416666666666665  , 13, 0,     0
 1.0833333333333333  , 13, 0,     0
 1.125               , 13, 0,     0
 1.1666666666666665  , 13, 0,     0
 1.2083333333333333  , 13, 0,     0
 1.25                , 13, 0,     0
 1.2916666666666665  , 13, 0,     0
 1.3333333333333333  , 13, 0,     0
 1.375               , 13, 0,     0
 1.4166666666666665  , 13, 0,     0
 1.4583333333333333  , 13, 0,     0
 1.5                 , 13, 0,     0
 1.5416666666666665  , 13, 0,     0
 1.5833333333333333  , 13, 0,     0
 1.625               , 13, 0,     0
 1.6666666666666665  , 13, 0,     0
 1.7083333333333333  , 13, 0,     0
 1.75                , 13, 0,     0
 1.7916666666666665  , 13, 0,     0
 1.8333333333333333  , 13, 0,     0
 1.875               , 13, 0,     0
